1091;floating_harbor;4828.14;9.50;1285.80;-4.33;13390
1091;naval_base_spawn;4831.54;9.80;1286.57;-1.19;2609
1092;floating_harbor;4825.01;9.50;1297.65;1.37;13396
1092;naval_base_spawn;4828.39;9.80;1296.55;-1.44;2609
1093;floating_harbor;4828.40;9.50;1326.29;0.90;13435
1093;naval_base_spawn;4831.22;9.80;1327.50;-2.00;2609
1089;floating_harbor;4849.49;9.50;1356.36;0.59;13441
1089;naval_base_spawn;4853.00;9.80;1355.00;-2.15;7028
1052;naval_base_spawn;4867.41;9.80;1362.85;-3.14;7028
1052;floating_harbor;4867.00;9.50;1371.00;0.00;13443
1063;floating_harbor;4885.76;9.50;1367.33;0.64;13526
1063;naval_base_spawn;4884.63;9.80;1364.86;-2.82;7028
1074;naval_base_spawn;4904.13;9.80;1373.40;-2.74;6632
1074;floating_harbor;4905.44;9.50;1377.52;0.00;13471
1065;floating_harbor;4915.89;9.50;1379.43;0.26;13479
1065;naval_base_spawn;4914.98;9.80;1373.81;-2.69;6632
1056;naval_base_spawn;4943.52;9.80;1373.26;-3.31;6824
1056;floating_harbor;4944.69;9.50;1378.93;-0.16;13482
1061;floating_harbor;4955.13;9.50;1377.40;-0.14;13496
1061;naval_base_spawn;4953.74;9.80;1370.66;-3.34;6824
1057;naval_base_spawn;4975.26;9.80;1363.21;-4.03;6824
1057;floating_harbor;4980.62;9.50;1366.52;-0.89;13518
1062;floating_harbor;4980.82;9.80;1355.58;-1.28;13514
1062;naval_base_spawn;4978.00;10.15;1355.00;-4.57;6824
1062;naval_base_spawn;4981.00;9.75;1344.00;-4.42;6824
1087;naval_base_spawn;4975.00;9.80;1313.00;0.59;7704
1087;naval_base_spawn;4981.00;9.78;1327.00;1.25;7704
1087;naval_base_spawn;4981.00;9.78;1329.00;0.38;7704
1087;naval_base_spawn;4973.00;9.80;1306.00;0.59;7704
1087;floating_harbor;4976.88;9.50;1300.18;-2.55;13481
1075;floating_harbor;4974.26;9.50;1297.87;-2.03;13477
1075;naval_base_spawn;4969.00;9.80;1302.00;1.11;7704
1078;naval_base_spawn;4962.00;9.80;1293.00;0.79;7704
1078;naval_base_spawn;4956.00;9.80;1291.00;0.59;7704
1078;floating_harbor;4977.00;9.50;1306.00;-0.89;13469
1077;floating_harbor;4932.00;9.80;1272.00;-4.05;13448
1077;naval_base_spawn;4943.00;9.80;1281.00;1.57;7704
1077;naval_base_spawn;4950.00;9.80;1286.00;0.46;7704
1082;naval_base_spawn;4932.00;9.80;1270.00;0.79;2658
1082;naval_base_spawn;4937.00;9.80;1276.00;-4.07;7478
1082;floating_harbor;4933.95;9.50;1261.05;-2.36;13457
1069;floating_harbor;4889.00;9.50;1250.00;-3.14;13450
1069;naval_base_spawn;4914.00;9.80;1262.00;-0.54;2684
1069;naval_base_spawn;4909.00;9.53;1260.00;-0.32;2684
1069;naval_base_spawn;4896.00;9.80;1259.00;0.00;2684
1080;naval_base_spawn;4849.00;9.80;1256.00;-0.46;7932
1080;naval_base_spawn;4874.00;9.80;1259.00;0.24;2684
1080;naval_base_spawn;4869.00;9.80;1258.00;0.79;2684
1080;naval_base_spawn;4860.00;9.80;1256.00;0.32;7932
1080;naval_base_spawn;4838.00;9.80;1273.00;-1.89;7932
1080;floating_harbor;4859.21;9.50;1247.36;-2.82;13445
1081;floating_harbor;4829.18;9.50;1273.12;-4.12;13464
1081;naval_base_spawn;4836.00;9.80;1278.00;-0.98;7932
1092;naval_base_spawn;4829.00;9.80;1305.00;-1.85;2609
1092;naval_base_spawn;4828.00;9.50;1293.00;-1.77;2609
1093;naval_base_spawn;4832.00;9.80;1330.00;-1.57;2609
1093;naval_base_spawn;4843.00;9.80;1345.00;-2.25;7028
1063;naval_base_spawn;4888.00;9.80;1366.00;-3.61;6632
1065;naval_base_spawn;4922.00;9.80;1375.00;-3.39;6632
1065;naval_base_spawn;4911.00;9.80;1373.00;-3.39;6632
1061;naval_base_spawn;4958.00;9.90;1369.00;-3.39;6824
1092;naval_base_spawn;4828.00;9.80;1311.00;-1.74;2609
1065;naval_base_spawn;4935.00;9.80;1373.00;-3.79;6824
1063;naval_base_spawn;4890.00;9.80;1368.00;-2.82;6632
1061;naval_base_spawn;4961.00;9.85;1369.00;-3.14;6824
1093;naval_base_spawn;4840.00;9.80;1342.00;-2.90;7028
1080;air_base;4843.00;9.80;1267.00;4.56;0
1081;air_base;4846.00;11.80;1283.00;2.95;0
1091;air_base;4847.00;9.80;1289.00;4.80;0
1092;air_base;4834.00;9.80;1316.00;5.18;0
1093;air_base;4850.00;9.80;1346.00;5.42;0
1089;air_base;4855.00;9.80;1353.00;3.16;0
1052;air_base;4899.00;9.80;1354.00;6.24;0
1063;air_base;4892.00;9.80;1365.00;2.22;0
1074;air_base;4910.00;9.80;1366.00;4.97;0
1065;air_base;4929.00;9.80;1372.00;3.59;0
1056;air_base;4956.00;12.20;1348.00;5.93;0
1057;air_base;4969.00;12.28;1353.00;1.58;0
1061;air_base;4956.00;11.60;1366.00;5.25;0
1062;air_base;4977.00;10.32;1339.00;3.90;0
1087;air_base;4980.00;9.85;1329.00;0.04;0
1075;air_base;4962.00;9.80;1310.00;5.15;0
1078;air_base;4961.00;9.80;1297.00;2.14;0
1077;air_base;4938.00;9.80;1292.00;4.76;0
1082;air_base;4933.00;9.80;1273.00;6.01;0
1069;air_base;4898.00;9.80;1260.00;3.95;0
1059;air_base;4902.00;9.80;1288.00;5.35;0
1053;air_base;4910.00;9.80;1285.00;2.16;0
1058;air_base;4932.00;9.80;1285.00;0.18;0
1083;air_base;4926.00;9.80;1293.00;6.00;0
1079;air_base;4937.00;9.80;1304.00;4.45;0
1070;air_base;4945.00;9.80;1299.00;0.80;0
1076;air_base;4951.00;9.80;1321.00;5.08;0
1066;air_base;4971.00;11.15;1324.00;4.65;0
1068;air_base;4951.00;10.55;1336.00;5.77;0
1072;air_base;4935.00;12.32;1352.00;1.46;0
1088;air_base;4933.00;12.25;1349.00;4.51;0
1064;air_base;4946.00;9.80;1336.00;1.46;0
1067;air_base;4933.00;9.80;1319.00;4.48;0
1085;air_base;4909.00;9.80;1313.00;1.44;0
1047;air_base;4897.00;9.80;1308.00;5.72;0
1086;air_base;4888.00;9.80;1320.00;0.25;0
1071;air_base;4877.00;9.80;1326.00;1.22;0
1055;air_base;4907.00;11.82;1347.00;4.62;0
1051;air_base;4855.00;9.93;1334.00;6.08;0
1049;air_base;4895.00;11.95;1341.00;3.19;0
1090;air_base;4864.00;9.80;1316.00;4.86;0
1048;air_base;4870.00;9.57;1311.00;5.60;0
1054;air_base;4877.00;9.80;1289.00;4.97;0
1060;air_base;4857.00;9.80;1289.00;4.75;0
1050;air_base;4854.00;9.88;1319.00;1.23;0
1084;air_base;4899.00;9.80;1303.00;5.54;0
1073;air_base;4912.00;9.80;1331.00;4.49;0
1080;rocket_site_spawn;4843.00;9.80;1267.00;4.56;0
1081;rocket_site_spawn;4846.00;11.80;1283.00;2.95;0
1091;rocket_site_spawn;4847.00;9.80;1289.00;4.80;0
1092;rocket_site_spawn;4834.00;9.80;1316.00;5.18;0
